id,Exposure
UKB-b:3902,PCT where patients GP was registered: BEXLEY CARE TRUST || id:UKB-b:3902
UKB-b:3903,Treatment/medication code: trosyl nail solution || id:UKB-b:3903
UKB-b:3904,Diagnoses - secondary ICD10: K75.0 Abscess of liver || id:UKB-b:3904
UKB-b:3905,Operative procedures - secondary OPCS: Y03.3 Correction of displacement of prosthesis NOC || id:UKB-b:3905
UKB-b:3906,PCT where patients GP was registered: NEW FOREST PCT || id:UKB-b:3906
UKB-b:3907,Operative procedures - secondary OPCS: Y78.1 Arteriotomy approach to organ using image guidance with fluoroscopy || id:UKB-b:3907
UKB-b:3909,Treatment/medication code: haloperidol || id:UKB-b:3909
UKB-b:3910,"Diagnoses - main ICD10: I44.2 Atrioventricular block, complete || id:UKB-b:3910"
UKB-b:3911,"Non-cancer illness code,self-reported: tennis elbow / lateral epicondylitis || id:UKB-b:3911"
UKB-b:3911,"Non-cancer illness code, self-reported: tennis elbow / lateral epicondylitis || id:UKB-b:3911"
UKB-b:3912,Treatment/medication code: fematrix 40 patch || id:UKB-b:3912
UKB-b:3913,Diagnoses - secondary ICD10: R90.0 Intracranial space-occupying lesion || id:UKB-b:3913
UKB-b:3914,"Diagnoses - main ICD10: M24.82 Other specific joint derangements,not elsewhere classified (Upper arm) || id:UKB-b:3914"
UKB-b:3914,"Diagnoses - main ICD10: M24.82 Other specific joint derangements, not elsewhere classified (Upper arm) || id:UKB-b:3914"
UKB-b:3915,Operative procedures - main OPCS: H24.8 Other specified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope || id:UKB-b:3915
UKB-b:3916,Treatment/medication code: azelastine || id:UKB-b:3916
UKB-b:3917,Diagnoses - secondary ICD10: Z94.2 Lung transplant status || id:UKB-b:3917
UKB-b:3919,Operative procedures - main OPCS: C22.8 Other specified other operations on eyelid || id:UKB-b:3919
UKB-b:392,Diagnoses - main ICD10: Z31.4 Procreative investigation and testing || id:UKB-b:392
UKB-b:3920,"Diagnoses - main ICD10: C25.9 Pancreas,unspecified || id:UKB-b:3920"
UKB-b:3920,"Diagnoses - main ICD10: C25.9 Pancreas, unspecified || id:UKB-b:3920"
UKB-b:3921,Treatment/medication code: dermol 500 lotion || id:UKB-b:3921
UKB-b:3922,Treatment/medication code: brufen 200mg tablet || id:UKB-b:3922
UKB-b:3924,Diagnoses - main ICD10: M47.87 Other spondylosis (Lumbosacral region) || id:UKB-b:3924
UKB-b:3926,Treatment/medication code: niacin || id:UKB-b:3926
UKB-b:3927,Operative procedures - secondary OPCS: E85.2 Non-invasive ventilation NEC || id:UKB-b:3927
UKB-b:3929,"Diagnoses - main ICD10: R02 Gangrene,not elsewhere classified || id:UKB-b:3929"
UKB-b:3929,"Diagnoses - main ICD10: R02 Gangrene, not elsewhere classified || id:UKB-b:3929"
UKB-b:393,Diagnoses - secondary ICD10: S93.0 Dislocation of ankle joint || id:UKB-b:393
UKB-b:3930,Operative procedures - main OPCS: C86.7 Injection of therapeutic substance around the eye || id:UKB-b:3930
UKB-b:3931,Treatment/medication code: oxcarbazepine || id:UKB-b:3931
UKB-b:3932,Operative procedures - main OPCS: L35.8 Other specified transluminal operations on cerebral artery || id:UKB-b:3932
UKB-b:3934,Diagnoses - secondary ICD10: O21.2 Late vomiting of pregnancy || id:UKB-b:3934
UKB-b:3935,Diagnoses - main ICD10: C83.3 Large cell (diffuse) || id:UKB-b:3935
UKB-b:3936,Diagnoses - secondary ICD10: M22.4 Chondromalacia patellae || id:UKB-b:3936
UKB-b:3937,Treatment/medication code: mestinon 60mg tablet || id:UKB-b:3937
UKB-b:3938,Operative procedures - secondary OPCS: Z86.9 Joint of foot NEC || id:UKB-b:3938
UKB-b:3939,Diagnoses - secondary ICD10: O75.6 Delayed delivery after spontaneous or unspecified rupture of membranes || id:UKB-b:3939
UKB-b:3940,Operative procedures - main OPCS: E42.7 Removal of tracheostomy tube || id:UKB-b:3940
UKB-b:3941,"PCT where patients GP was registered: WITHAM,BRAINTREE AND HALSTEAD PCT || id:UKB-b:3941"
UKB-b:3941,"PCT where patients GP was registered: WITHAM, BRAINTREE AND HALSTEAD PCT || id:UKB-b:3941"
UKB-b:3942,Treatment/medication code: acidex oral suspension || id:UKB-b:3942
UKB-b:3943,"Diagnoses - main ICD10: T85.8 Other complications of internal prosthetic devices,implants and grafts,not elsewhere classified || id:UKB-b:3943"
UKB-b:3943,"Diagnoses - main ICD10: T85.8 Other complications of internal prosthetic devices, implants and grafts, not elsewhere classified || id:UKB-b:3943"
UKB-b:3944,"Diagnoses - secondary ICD10: M65.92 Synovitis and tenosynovitis,unspecified (Upper arm) || id:UKB-b:3944"
UKB-b:3944,"Diagnoses - secondary ICD10: M65.92 Synovitis and tenosynovitis, unspecified (Upper arm) || id:UKB-b:3944"
UKB-b:3945,Operative procedures - main OPCS: N34.2 Collection of sperm NEC || id:UKB-b:3945
UKB-b:3946,Diagnoses - main ICD10: M25.53 Pain in joint (Forearm) || id:UKB-b:3946
UKB-b:3947,Operative procedures - main OPCS: U51.9 Unspecified rehabilitation for neurological disorders || id:UKB-b:3947
UKB-b:3948,"Diagnoses - secondary ICD10: C34.2 Middle lobe,bronchus or lung || id:UKB-b:3948"
UKB-b:3948,"Diagnoses - secondary ICD10: C34.2 Middle lobe, bronchus or lung || id:UKB-b:3948"
UKB-b:3949,Diagnoses - secondary ICD10: K56.2 Volvulus || id:UKB-b:3949
UKB-b:395,Operative procedures - secondary OPCS: X60.2 Rehabilitation assessment by multidisciplinary specialised team || id:UKB-b:395
UKB-b:3950,Operative procedures - secondary OPCS: W16.9 Unspecified other division of bone || id:UKB-b:3950
UKB-b:3952,Operative procedures - secondary OPCS: Q20.8 Other specified other operations on uterus || id:UKB-b:3952
UKB-b:3953,Operative procedures - main OPCS: V05.8 Other specified other operations on cranium || id:UKB-b:3953
UKB-b:3954,Treatment/medication code: solpadeine soluble effervescent tablet || id:UKB-b:3954
UKB-b:3955,Treatment/medication code: l-carnitine product || id:UKB-b:3955
UKB-b:3956,Diagnoses - secondary ICD9: 9089 Late effect of unspecified injury || id:UKB-b:3956
UKB-b:3957,Sleeplessness / insomnia || id:UKB-b:3957
UKB-b:3958,Operative procedures - main OPCS: R21.4 Mid forceps cephalic delivery NEC || id:UKB-b:3958
UKB-b:3959,Diagnoses - secondary ICD10: X40.0 Home || id:UKB-b:3959
UKB-b:396,Operative procedures - secondary OPCS: V25.9 Unspecified primary decompression operations on lumbar spine || id:UKB-b:396
UKB-b:3960,Diagnoses - secondary ICD10: J86.9 Pyothorax without fistula || id:UKB-b:3960
UKB-b:3961,Operative procedures - secondary OPCS: Z06.8 Specified spinal cord NEC || id:UKB-b:3961
UKB-b:3962,Diagnoses - secondary ICD10: D34 Benign neoplasm of thyroid gland || id:UKB-b:3962
UKB-b:3963,Diagnoses - main ICD10: N76.1 Subacute and chronic vaginitis || id:UKB-b:3963
UKB-b:3964,Diagnoses - secondary ICD10: Z24.5 Need for immunisation against rubella alone || id:UKB-b:3964
UKB-b:3965,Diagnoses - main ICD10: G56.0 Carpal tunnel syndrome || id:UKB-b:3965
UKB-b:3966,Diagnoses - main ICD9: 7019 Unspecified hypertrophic and atrophic conditions of skin || id:UKB-b:3966
UKB-b:3967,Diagnoses - main ICD10: C77.3 Axillary and upper limb lymph nodes || id:UKB-b:3967
UKB-b:3968,Diagnoses - secondary ICD10: M92.6 Juvenile osteochondrosis of tarsus || id:UKB-b:3968
UKB-b:3970,Treatment/medication code: provigil 100mg tablet || id:UKB-b:3970
UKB-b:3971,Operative procedures - secondary OPCS: T54.9 Unspecified division of fascia || id:UKB-b:3971
UKB-b:3972,Diagnoses - secondary ICD10: M23.59 Chronic instability of knee (Unspecified ligament or Unspecified meniscus) || id:UKB-b:3972
UKB-b:3973,"Diagnoses - secondary ICD10: N11.9 Chronic tubulo-interstitial nephritis,unspecified || id:UKB-b:3973"
UKB-b:3973,"Diagnoses - secondary ICD10: N11.9 Chronic tubulo-interstitial nephritis, unspecified || id:UKB-b:3973"
UKB-b:3974,Operative procedures - secondary OPCS: T46.1 Paracentesis abdominis for ascites || id:UKB-b:3974
UKB-b:3975,Drinking water intake || id:UKB-b:3975
UKB-b:3976,Operative procedures - secondary OPCS: Z25.5 Tongue || id:UKB-b:3976
UKB-b:3977,Operative procedures - main OPCS: T72.2 Biopsy of lesion of sheath of tendon || id:UKB-b:3977
UKB-b:3978,Diagnoses - secondary ICD10: M50.2 Other cervical disk displacement || id:UKB-b:3978
UKB-b:3979,Diagnoses - secondary ICD10: O47.1 False labour at or after 37 completed weeks of gestation || id:UKB-b:3979
UKB-b:398,Operative procedures - main OPCS: G60.3 Closure of jejunostomy || id:UKB-b:398
UKB-b:3980,Operative procedures - secondary OPCS: C18.6 Correction of ptosis of eyelid using aponeurosis technique || id:UKB-b:3980
UKB-b:3981,"Diagnoses - main ICD10: M24.9 Joint derangement,unspecified || id:UKB-b:3981"
UKB-b:3981,"Diagnoses - main ICD10: M24.9 Joint derangement, unspecified || id:UKB-b:3981"
UKB-b:3983,"Diagnoses - main ICD10: I25.9 Chronic ischaemic heart disease,unspecified || id:UKB-b:3983"
UKB-b:3984,Diagnoses - main ICD10: Z52.8 Donor of other organs and tissues || id:UKB-b:3984
UKB-b:3985,Diagnoses - secondary ICD10: E07.8 Other specified disorders of thyroid || id:UKB-b:3985
UKB-b:3986,Type of cancer: ICD10: D43.4 Spinal cord || id:UKB-b:3986
UKB-b:3988,"Type of cancer: ICD10: C82.1 Mixed small cleaved and large cell,follicular || id:UKB-b:3988"
UKB-b:3988,"Type of cancer: ICD10: C82.1 Mixed small cleaved and large cell, follicular || id:UKB-b:3988"
UKB-b:3989,Operative procedures - secondary OPCS: O12.1 Superficial temporal artery || id:UKB-b:3989
UKB-b:3990,Diagnoses - secondary ICD10: L27.0 Generalised skin eruption due to drugs and medicaments || id:UKB-b:3990
UKB-b:3991,Operation code: retinal operation/vitrectomy || id:UKB-b:3991
UKB-b:3992,Diagnoses - main ICD10: N11.0 Nonobstructive reflux-associated chronic pyelonephritis || id:UKB-b:3992
UKB-b:3993,Diagnoses - main ICD10: G93.8 Other specified disorders of brain || id:UKB-b:3993
UKB-b:3994,Treatment/medication code: kapake capsule || id:UKB-b:3994
UKB-b:3995,Diagnoses - secondary ICD10: V79.8 Bus occupant [any] injured in other specified transport accidents || id:UKB-b:3995
UKB-b:3996,Diagnoses - secondary ICD10: D68.1 Hereditary factor XI deficiency || id:UKB-b:3996
UKB-b:3997,Operative procedures - secondary OPCS: P03.4 Drainage of Bartholin gland || id:UKB-b:3997
UKB-b:3998,Diagnoses - secondary ICD10: W79.9 Unspecified place || id:UKB-b:3998
UKB-b:3999,"Diagnoses - secondary ICD10: O75.2 Pyrexia during labour,not elsewhere classified || id:UKB-b:3999"
UKB-b:3999,"Diagnoses - secondary ICD10: O75.2 Pyrexia during labour, not elsewhere classified || id:UKB-b:3999"
UKB-b:4,Diagnoses - secondary ICD9: V6601 Convalescence in a designated convalescent bed - following surgery || id:UKB-b:4
UKB-b:40,Diagnoses - secondary ICD10: Q23.1 Congenital insufficiency of aortic valve || id:UKB-b:40
UKB-b:400,Treatment/medication code: alka-seltzer tablet || id:UKB-b:400
UKB-b:4000,Leisure/social activities: Sports club or gym || id:UKB-b:4000
UKB-b:4002,Treatment/medication code: polyvinyl alcohol 1% eye drops || id:UKB-b:4002
UKB-b:4003,Operative procedures - secondary OPCS: Z06.1 Cervical spinal cord || id:UKB-b:4003
UKB-b:4004,Diagnoses - main ICD10: K50.1 Crohn's disease of large intestine || id:UKB-b:4004
UKB-b:4005,Operative procedures - secondary OPCS: H58.2 Drainage of perianal abscess || id:UKB-b:4005
UKB-b:4006,Diagnoses - secondary ICD10: M91.15 Juv osteochondrosis head of femur [Legg-Calve-Perthes]-Pelv || id:UKB-b:4006
UKB-b:4007,Croissant intake || id:UKB-b:4007
UKB-b:4008,Operative procedures - main OPCS: M56.3 Endoscopic injection of inert substance into outlet of female bladder || id:UKB-b:4008
UKB-b:4009,Treatment/medication code: half securon sr 120mg m/r tablet || id:UKB-b:4009
UKB-b:401,Operative procedures - main OPCS: J66.3 Percutaneous drainage of lesion of pancreas NEC || id:UKB-b:401
UKB-b:4010,Operative procedures - main OPCS: R12.4 External cephalic version || id:UKB-b:4010
UKB-b:4011,Diagnoses - main ICD10: J34.1 Cyst and mucocele of nose and nasal sinus || id:UKB-b:4011
UKB-b:4012,Treatment/medication code: mometasone furoate 0.1% lotion || id:UKB-b:4012
UKB-b:4014,Diagnoses - secondary ICD10: T56.8 Other metals || id:UKB-b:4014
UKB-b:4015,Diagnoses - main ICD9: 2152 Other benign neoplasm of connective & soft tissue - upper limb || id:UKB-b:4015
UKB-b:4016,Diagnoses - main ICD10: J37.0 Chronic laryngitis || id:UKB-b:4016
UKB-b:4017,Diagnoses - secondary ICD9: 6253 Dysmenorrhoea || id:UKB-b:4017
UKB-b:4018,"Diagnoses - main ICD10: O65.4 Obstructed labour due to foetopelvic disproportion,unspecified || id:UKB-b:4018"
UKB-b:4018,"Diagnoses - main ICD10: O65.4 Obstructed labour due to foetopelvic disproportion, unspecified || id:UKB-b:4018"
UKB-b:4019,Operative procedures - secondary OPCS: W58.0 Conversion from previous resurfacing arthroplasty of joint || id:UKB-b:4019
UKB-b:402,"Diagnoses - secondary ICD10: M65.90 Synovitis and tenosynovitis,unspecified (Multiple sites) || id:UKB-b:402"
UKB-b:402,"Diagnoses - secondary ICD10: M65.90 Synovitis and tenosynovitis, unspecified (Multiple sites) || id:UKB-b:402"
UKB-b:4020,Diagnoses - main ICD10: K11.7 Disturbances of salivary secretion || id:UKB-b:4020
UKB-b:4022,Operative procedures - main OPCS: F18.9 Unspecified excision of dental lesion of jaw || id:UKB-b:4022
UKB-b:4023,Diagnoses - main ICD10: D63.0 Anaemia in neoplastic disease || id:UKB-b:4023
UKB-b:4025,Treatment/medication code: ferrograd 325mg filmtab || id:UKB-b:4025
UKB-b:4027,Operative procedures - main OPCS: A60.5 Injection of destructive substance into peripheral nerve || id:UKB-b:4027
UKB-b:4029,Treatment/medication code: lopace 2.5mg capsule || id:UKB-b:4029
UKB-b:403,"Diagnoses - secondary ICD10: N45.9 Orchitis,epididymitis and epididymo-orchitis without abscess || id:UKB-b:403"
UKB-b:403,"Diagnoses - secondary ICD10: N45.9 Orchitis, epididymitis and epididymo-orchitis without abscess || id:UKB-b:403"
UKB-b:4030,Diagnoses - secondary ICD10: M79.85 Other specified soft tissue disorders (Pelvic region and thigh) || id:UKB-b:4030
UKB-b:4031,Diagnoses - secondary ICD9: 2720 Pure hypercholesterolaemia || id:UKB-b:4031
UKB-b:4032,Operative procedures - secondary OPCS: E49.2 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and lavage of lesion of lower respiratory tract || id:UKB-b:4032
UKB-b:4033,Type of cancer: ICD10: C18.1 Appendix || id:UKB-b:4033
UKB-b:4035,"Diagnoses - secondary ICD10: I08.3 Combined disorders of mitral,aortic and tricuspid valves || id:UKB-b:4035"
UKB-b:4035,"Diagnoses - secondary ICD10: I08.3 Combined disorders of mitral, aortic and tricuspid valves || id:UKB-b:4035"
UKB-b:4036,Operative procedures - secondary OPCS: Z06.9 Spinal cord NEC || id:UKB-b:4036
UKB-b:4037,Diagnoses - secondary ICD10: C79.2 Secondary malignant neoplasm of skin || id:UKB-b:4037
UKB-b:4038,Diagnoses - secondary ICD10: D25.0 Submucous leiomyoma of uterus || id:UKB-b:4038
UKB-b:4039,Treatment/medication code: simple eye ointment || id:UKB-b:4039
UKB-b:404,Diagnoses - main ICD10: H05.0 Acute inflammation of orbit || id:UKB-b:404
UKB-b:4040,Operative procedures - main OPCS: G48.8 Other specified other operations on stomach || id:UKB-b:4040
UKB-b:4041,Operative procedures - secondary OPCS: L87.3 Stripping of varicose vein of leg NEC || id:UKB-b:4041
UKB-b:4044,Diagnoses - main ICD10: Z35.0 Supervision of pregnancy with history of infertility || id:UKB-b:4044
UKB-b:4045,Operative procedures - secondary OPCS: Z22.4 Internal nose || id:UKB-b:4045
UKB-b:4047,Diagnoses - main ICD10: O28.1 Abnormal biochemical finding on antenatal screening of mother || id:UKB-b:4047
UKB-b:4048,Diagnoses - main ICD10: Z43.1 Attention to gastrostomy || id:UKB-b:4048
UKB-b:4049,"Diagnoses - main ICD10: I61.2 Intracerebral haemorrhage in hemisphere,unspecified || id:UKB-b:4049"
UKB-b:4049,"Diagnoses - main ICD10: I61.2 Intracerebral haemorrhage in hemisphere, unspecified || id:UKB-b:4049"
UKB-b:405,External causes: X67.9 Unspecified place || id:UKB-b:405
UKB-b:4050,Treatment/medication code: almotriptan || id:UKB-b:4050
UKB-b:4052,Operative procedures - secondary OPCS: T74.3 Exploration of tendon NEC || id:UKB-b:4052
UKB-b:4053,Diagnoses - main ICD10: I25.2 Old myocardial infarction || id:UKB-b:4053
UKB-b:4055,Treatment/medication code: zovirax 3% eye ointment || id:UKB-b:4055
UKB-b:4056,Diagnoses - main ICD10: D44.6 Carotid body || id:UKB-b:4056
UKB-b:4057,Diagnoses - secondary ICD10: M54.57 Low back pain (Lumbosacral region) || id:UKB-b:4057
UKB-b:4059,Operative procedures - main OPCS: F55.1 Dilation of parotid duct || id:UKB-b:4059
UKB-b:406,"Diagnoses - secondary ICD9: 7245 Backache,unspecified || id:UKB-b:406"
UKB-b:406,"Diagnoses - secondary ICD9: 7245 Backache, unspecified || id:UKB-b:406"
UKB-b:4060,Diagnoses - main ICD10: C52 Malignant neoplasm of vagina || id:UKB-b:4060
UKB-b:4061,Diagnoses - secondary ICD9: 6212 Hypertrophy of uterus || id:UKB-b:4061
UKB-b:4063,Number of self-reported non-cancer illnesses || id:UKB-b:4063
UKB-b:4064,Operative procedures - main OPCS: N15.8 Other specified operations on epididymis || id:UKB-b:4064
UKB-b:4065,Diagnoses - secondary ICD10: K11.1 Hypertrophy of salivary gland || id:UKB-b:4065
UKB-b:4066,"Diagnoses - secondary ICD10: Y77.2 Prosthetic and other implants,materials and accessory devices || id:UKB-b:4066"
UKB-b:4066,"Diagnoses - secondary ICD10: Y77.2 Prosthetic and other implants, materials and accessory devices || id:UKB-b:4066"
UKB-b:4067,"Diagnoses - main ICD10: M19.92 Arthrosis,unspecified (Upper arm) || id:UKB-b:4067"
UKB-b:4067,"Diagnoses - main ICD10: M19.92 Arthrosis, unspecified (Upper arm) || id:UKB-b:4067"
UKB-b:4068,Home location at assessment - north co-ordinate (rounded) || id:UKB-b:4068
UKB-b:4069,Diagnoses - secondary ICD10: O64.1 Obstructed labour due to breech presentation || id:UKB-b:4069
UKB-b:407,Operative procedures - secondary OPCS: T30.8 Other specified opening of abdomen || id:UKB-b:407
UKB-b:4073,Treatment/medication code: diltiazem hcl+hydrochlorothiazide 150mg/12.5mg m/r capsule || id:UKB-b:4073
UKB-b:4076,Operative procedures - main OPCS: T36.1 Omentectomy || id:UKB-b:4076
UKB-b:4077,Leisure/social activities: Other group activity || id:UKB-b:4077
UKB-b:4078,Green tea intake || id:UKB-b:4078
UKB-b:4079,Operative procedures - main OPCS: G60.1 Creation of jejunostomy || id:UKB-b:4079
UKB-b:408,Operative procedures - main OPCS: K33.4 Aortic root replacement using mechanical prosthesis || id:UKB-b:408
UKB-b:4080,Ankle spacing width || id:UKB-b:4080
UKB-b:4082,Diagnoses - secondary ICD10: G55.0 Nerve root and plexus compressions in neoplastic disease || id:UKB-b:4082
UKB-b:4083,Diagnoses - secondary ICD10: R45.2 Unhappiness || id:UKB-b:4083
UKB-b:4084,Diagnoses - secondary ICD10: M43.2 Other fusion of spine || id:UKB-b:4084
UKB-b:4085,Type of bread roll eaten: other || id:UKB-b:4085
UKB-b:4086,Diagnoses - main ICD10: N93.0 Postcoital and contact bleeding || id:UKB-b:4086
UKB-b:4087,External causes: W10.4 Street and highway || id:UKB-b:4087
UKB-b:4089,PCT responsible for patient data: NEWHAM PCT || id:UKB-b:4089
UKB-b:409,Diagnoses - secondary ICD9: 7243 Sciatica || id:UKB-b:409
UKB-b:4090,Treatment/medication code: nitroglycerin || id:UKB-b:4090
UKB-b:4091,Diagnoses - main ICD10: C15.4 Middle third of oesophagus || id:UKB-b:4091
UKB-b:4092,Diagnoses - secondary ICD10: H91.8 Other specified hearing loss || id:UKB-b:4092
UKB-b:4093,Operative procedures - secondary OPCS: Z98.4 Popliteal vein || id:UKB-b:4093
UKB-b:4094,Length of mobile phone use || id:UKB-b:4094
UKB-b:4095,Operative procedures - main OPCS: X35.5 Intravenous injection of antimicrobial therapy || id:UKB-b:4095
UKB-b:4096,Treatment speciality of consultant (recoded): Intensive therapy unit || id:UKB-b:4096
UKB-b:4097,Diagnoses - main ICD9: V707 Examination for normal comparison or control in clinical research || id:UKB-b:4097
UKB-b:4098,Diagnoses - main ICD10: C91.1 Chronic lymphocytic leukaemia || id:UKB-b:4098
UKB-b:4099,"Sources of admission to hospital (recoded): Nursing,residential care,group home: Non-NHS || id:UKB-b:4099"
UKB-b:41,Diagnoses - secondary ICD10: N36.0 Urethral fistula || id:UKB-b:41
UKB-b:410,Diagnoses - secondary ICD10: Q61.5 Medullary cystic kidney || id:UKB-b:410
UKB-b:4100,Diagnoses - secondary ICD10: Z72.2 Drug use || id:UKB-b:4100
UKB-b:4101,External causes: Y60.4 During endoscopic examination || id:UKB-b:4101
UKB-b:4102,Operative procedures - secondary OPCS: Z24.3 Trachea || id:UKB-b:4102
UKB-b:4105,Diagnoses - main ICD10: M89.88 Other specified disorders of bone (Other) || id:UKB-b:4105
UKB-b:4107,"Diagnoses - main ICD10: D84.9 Immunodeficiency,unspecified || id:UKB-b:4107"
UKB-b:4107,"Diagnoses - main ICD10: D84.9 Immunodeficiency, unspecified || id:UKB-b:4107"
UKB-b:4108,Operative procedures - main OPCS: G74.3 Creation of defunctioning ileostomy || id:UKB-b:4108
UKB-b:4109,Treatment/medication code: zovirax 5% cream || id:UKB-b:4109
UKB-b:411,Operative procedures - secondary OPCS: Y02.9 Unspecified placement of prosthesis in organ NOC || id:UKB-b:411
UKB-b:4110,Diagnoses - main ICD10: B01.2 Varicella pneumonia || id:UKB-b:4110
UKB-b:4111,Diagnoses - secondary ICD10: V10.4 Driver injured in traffic accident || id:UKB-b:4111
UKB-b:4112,"Diagnoses - main ICD9: 8361 Tear of lateral cartilage or meniscus of knee,current || id:UKB-b:4112"
UKB-b:4112,"Diagnoses - main ICD9: 8361 Tear of lateral cartilage or meniscus of knee, current || id:UKB-b:4112"
UKB-b:4113,Diagnoses - main ICD10: G97.8 Other postprocedural disorders of nervous system || id:UKB-b:4113
UKB-b:4115,Diagnoses - secondary ICD10: R68.8 Other specified general symptoms and signs || id:UKB-b:4115
UKB-b:4116,Diagnoses - main ICD10: R23.4 Changes in skin texture || id:UKB-b:4116
UKB-b:4117,Operative procedures - main OPCS: S07.8 Other specified photodynamic therapy of skin || id:UKB-b:4117
UKB-b:4118,Operative procedures - secondary OPCS: Q01.1 Amputation of cervix uteri || id:UKB-b:4118
UKB-b:4119,Diagnoses - secondary ICD10: K13.0 Diseases of lips || id:UKB-b:4119
UKB-b:412,Diagnoses - secondary ICD10: C77.8 Lymph nodes of multiple regions || id:UKB-b:412
UKB-b:4120,Diagnoses - secondary ICD10: N85.1 Endometrial adenomatous hyperplasia || id:UKB-b:4120
UKB-b:4121,"Diagnoses - secondary ICD10: D59.9 Acquired haemolytic anaemia,unspecified || id:UKB-b:4121"
UKB-b:4121,"Diagnoses - secondary ICD10: D59.9 Acquired haemolytic anaemia, unspecified || id:UKB-b:4121"
UKB-b:4123,Operative procedures - secondary OPCS: V24.2 Primary decompression of thoracic spinal cord NEC || id:UKB-b:4123
UKB-b:4124,Operative procedures - secondary OPCS: H48.1 Excision of polyp of anus || id:UKB-b:4124
UKB-b:4125,Diagnoses - secondary ICD10: A60.0 Herpesviral infection of genitalia and urogenital tract || id:UKB-b:4125
UKB-b:4126,Operative procedures - main OPCS: A02.1 Excision of lesion of tissue of frontal lobe of brain || id:UKB-b:4126
UKB-b:4127,"Diagnoses - main ICD10: S50.9 Superficial injury of forearm,unspecified || id:UKB-b:4127"
UKB-b:4127,"Diagnoses - main ICD10: S50.9 Superficial injury of forearm, unspecified || id:UKB-b:4127"
UKB-b:4128,Diagnoses - secondary ICD10: Y65.8 Other specified misadventures during surgical and medical care || id:UKB-b:4128
UKB-b:4129,Diagnoses - secondary ICD10: O90.1 Disruption of perineal obstetric wound || id:UKB-b:4129
UKB-b:413,Diagnoses - main ICD10: C67.5 Bladder neck || id:UKB-b:413
UKB-b:4130,Operative procedures - main OPCS: C22.2 Biopsy of lesion of eyelid || id:UKB-b:4130
UKB-b:4131,Operative procedures - main OPCS: H35.9 Unspecified fixation of rectum for prolapse || id:UKB-b:4131
UKB-b:4132,Operative procedures - main OPCS: V48.2 Denervation of spinal facet joint of cervical vertebra NEC || id:UKB-b:4132
UKB-b:4133,Operative procedures - main OPCS: K59.3 Resiting of lead of cardioverter defibrillator || id:UKB-b:4133
UKB-b:4134,Operative procedures - secondary OPCS: Y41.9 Unspecified examination of organ NOC || id:UKB-b:4134
UKB-b:4135,Diagnoses - secondary ICD10: S22.00 Fracture of thoracic vertebra (closed) || id:UKB-b:4135
UKB-b:4136,Diagnoses - secondary ICD10: T93.2 Sequelae of other fractures of lower limb || id:UKB-b:4136
UKB-b:4137,Operative procedures - secondary OPCS: F16.8 Other specified other operations on tooth || id:UKB-b:4137
UKB-b:4138,Diagnoses - main ICD10: S02.30 Fracture of orbital floor (closed) || id:UKB-b:4138
UKB-b:4139,Operative procedures - secondary OPCS: H48.3 Excision of perianal wart || id:UKB-b:4139
UKB-b:414,Type of cancer: ICD10: C67.6 Ureteric orifice || id:UKB-b:414
UKB-b:4140,Operative procedures - main OPCS: K57.1 Percutaneous transluminal ablation of atrioventricular node || id:UKB-b:4140
UKB-b:4141,Diagnoses - main ICD10: C44.3 Skin of other and unspecified parts of face || id:UKB-b:4141
UKB-b:4142,Diagnoses - main ICD9: 7350 Hallux valgus (acquired) || id:UKB-b:4142
UKB-b:4143,Diagnoses - secondary ICD10: H49.1 Fourth [trochlear] nerve palsy || id:UKB-b:4143
UKB-b:4145,Treatment/medication code: levonorgestrel || id:UKB-b:4145
UKB-b:4146,Diagnoses - secondary ICD10: M95.4 Acquired deformity of chest and rib || id:UKB-b:4146
UKB-b:4147,Diagnoses - main ICD10: H92.1 Otorrhoea || id:UKB-b:4147
UKB-b:4148,Treatment/medication code: securon 40mg tablet || id:UKB-b:4148
UKB-b:4149,Diagnoses - main ICD10: R52.1 Chronic intractable pain || id:UKB-b:4149
UKB-b:415,Diagnoses - main ICD10: M84.14 Nonunion of fracture [pseudarthrosis] (Hand) || id:UKB-b:415
UKB-b:4151,Diagnoses - secondary ICD10: D86.1 Sarcoidosis of lymph nodes || id:UKB-b:4151
UKB-b:4152,Diagnoses - main ICD10: I25.5 Ischaemic cardiomyopathy || id:UKB-b:4152
UKB-b:4153,Operative procedures - main OPCS: W91.1 Manipulation of joint using traction NEC || id:UKB-b:4153
UKB-b:4154,Treatment/medication code: zydol sr 100mg m/r tablet || id:UKB-b:4154
UKB-b:4155,Diagnoses - secondary ICD10: M23.16 Discoid meniscus (congenital) (Other and unspecified lateral meniscus) || id:UKB-b:4155
UKB-b:4156,Diagnoses - secondary ICD10: K38.8 Other specified diseases of appendix || id:UKB-b:4156
UKB-b:4159,Diagnoses - main ICD10: K51.4 Pseudopolyposis of colon || id:UKB-b:4159
UKB-b:416,Diagnoses - secondary ICD10: T47.0 Histamine H(2)-receptor antagonists || id:UKB-b:416
UKB-b:4160,Diagnoses - main ICD10: C91.4 Hairy-cell leukaemia || id:UKB-b:4160
